epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,742.656,1.46145,3.02307,1.18311,0.03171,0.73671,0.1605,0.10463,1.20478,3.13358,1.0594,0.00027346,0.00027346,0.00027346
